#{"t_start": 1695914724.46529, "env_id": "None"}
r,l,t
308.625886,500,1769.244371
256.479253,500,1775.632785
242.433781,500,1782.796227
211.750675,500,1789.221889
218.577357,500,1795.739687
242.293197,500,1802.376851
264.283371,500,1809.570145
288.677348,500,1815.81375
301.856383,500,1822.407338
253.618151,500,1829.121459
285.072379,500,1836.462311
262.889926,500,1842.853977
228.462459,500,1848.993171
188.805268,500,1855.216397
277.241649,500,1862.588221
261.872814,500,1868.924482
298.609276,500,1875.439396
249.352128,500,1881.764873
284.810603,500,1888.886521
258.811668,500,1895.32008
233.725388,500,1901.918281
236.664218,500,1908.486004
259.01747,500,1915.833155
282.502983,500,1922.323573
225.892663,500,1928.91503
282.712371,500,1935.272883
277.015513,500,1942.284074
232.740834,500,1948.820213
271.837503,500,1955.241099
281.820215,500,1961.697512
288.860961,500,1968.610605
284.25787,500,1974.885841
239.37196,500,1981.392038
281.086269,500,1987.740026
233.740375,500,1994.084468
268.700295,500,2001.176875
269.958445,500,2007.468393
300.035375,500,2013.934376
292.820576,500,2020.377451
292.880284,500,2027.248541
245.27984,500,2033.639957
238.322401,500,2040.117712
275.834079,500,2046.621292
289.767451,500,2053.382236
278.144719,500,2059.843973
243.212105,500,2066.444134
242.912945,500,2072.922291
301.870014,500,2079.744508
305.468681,500,2086.132984
322.721718,500,2092.475049
300.491043,500,2098.833198
301.071422,500,2105.67454
257.016872,500,2112.170636
283.528713,500,2118.497783
273.974325,500,2125.064589
300.310204,500,2131.90101
268.429528,500,2138.230299
269.130928,500,2144.505958
299.859475,500,2150.868829
276.095923,500,2157.619324
282.900704,500,2164.05026
302.453575,500,2170.367983
229.01694,500,2176.74948
273.420215,500,2183.79785
358.745634,500,2190.233826
294.9798,500,2196.965997
303.592491,500,2203.993589
271.942506,500,2210.962908
329.353323,500,2217.734935
295.299039,500,2224.570023
328.411319,500,2231.325047
323.596832,500,2238.776054
284.977043,500,2245.500098
326.288015,500,2252.1832
258.437126,500,2258.757814
254.469454,500,2265.560198
279.710358,500,2272.158232
264.032101,500,2278.691218
253.082457,500,2285.029942
287.146696,500,2291.864636
299.10286,500,2298.890802
282.991774,500,2305.622334
263.601391,500,2311.9399
294.457324,500,2318.509314
215.44722,500,2325.517586
237.501601,500,2331.859878
290.964333,500,2338.163226
199.834556,500,2344.448215
250.388015,500,2352.049136
273.16811,500,2358.693931
272.845251,500,2365.106019
325.620062,500,2372.011809
258.35294,500,2379.121747
247.528256,500,2385.471591
218.903653,500,2392.08936
250.63502,500,2398.602658
265.911001,500,2405.712868
251.733989,500,2412.171728
240.265657,500,2418.698332
241.678774,500,2425.247166
244.692554,500,2432.375403
245.122282,500,2438.814955
261.029816,500,2445.249753
232.517255,500,2451.785729
226.359013,500,2459.070555
201.344621,500,2465.493112
218.083893,500,2471.955014
263.626577,500,2478.446453
232.547896,500,2485.517192
255.338185,500,2492.173252
233.134239,500,2498.663516
277.05669,500,2505.007923
277.09312,500,2512.082043
217.656698,500,2518.568974
263.19631,500,2525.172926
241.374344,500,2531.555072
244.636682,500,2538.656004
243.546548,500,2545.184908
294.092666,500,2551.842448
230.868931,500,2558.143086
249.133126,500,2564.355108
240.59021,500,2571.285854
287.579178,500,2577.712173
256.104329,500,2583.786781
259.063551,500,2589.986145
292.623147,500,2597.306839
287.654627,500,2603.712684
266.98988,500,2610.78993
277.607783,500,2617.33473
276.407645,500,2625.035512
276.033093,500,2631.532306
280.259681,500,2638.102255
276.19206,500,2644.629584
263.799949,500,2651.777483
248.776765,500,2658.145229
278.745413,500,2664.676623
281.335155,500,2671.288567
290.928357,500,2678.437371
270.352053,500,2684.791569
279.743215,500,2691.504559
289.856783,500,2698.306445
254.173263,500,2705.469761
338.704038,500,2712.004527
291.643395,500,2718.341027
265.544263,500,2724.854729
328.658117,500,2732.32901
296.724498,500,2738.848792
294.086529,500,2745.455106
311.180403,500,2751.951359
319.167614,500,2759.004951
276.674254,500,2765.46298
320.66908,500,2772.014157
270.172681,500,2778.270442
287.008222,500,2785.096453
275.244541,500,2791.522439
286.706725,500,2797.901933
297.031259,500,2804.428715
317.127276,500,2811.704469
324.659149,500,2818.531059
282.554977,500,2825.015904
320.63863,500,2831.862151
318.91807,500,2839.103569
298.264963,500,2845.606426
264.523683,500,2851.997732
269.262901,500,2858.391352
286.659646,500,2864.971675
269.309908,500,2871.816119
273.771355,500,2878.043403
257.124199,500,2884.533777
