#{"t_start": 1695918032.5395334, "env_id": "None"}
r,l,t
33.583622,500,2711.046132
9.2789,500,2716.879125
21.98976,500,2722.03704
17.709106,500,2727.149926
30.898165,500,2732.477075
11.360919,500,2738.194517
19.08976,500,2743.446733
17.238811,500,2748.623173
15.058905,500,2753.727428
8.623018,500,2759.576536
8.06003,500,2764.573253
38.533999,500,2769.876123
18.84532,500,2775.103282
11.940453,500,2780.749685
6.146243,500,2785.74003
25.185427,500,2790.877034
11.191872,500,2796.023438
9.365431,500,2801.864567
22.694414,500,2807.321681
31.914408,500,2812.499832
21.873106,500,2817.877854
9.083666,500,2823.573199
32.15224,500,2828.968303
27.000483,500,2834.242532
4.472598,500,2839.38919
10.116927,500,2845.571116
23.186889,500,2850.913013
13.725347,500,2856.117723
47.838612,500,2861.709411
33.779805,500,2867.012038
50.255158,500,2873.086861
19.443432,500,2878.239521
20.122876,500,2883.488276
33.996596,500,2888.716099
10.93511,500,2894.665644
26.925005,500,2900.011928
10.615202,500,2905.190968
48.642705,500,2910.429211
27.909841,500,2916.627845
48.807924,500,2922.107466
37.710831,500,2927.368376
63.109315,500,2933.043434
55.919902,500,2938.869364
26.980124,500,2944.242956
24.055984,500,2949.526526
42.672482,500,2955.305615
29.333628,500,2961.247234
20.375251,500,2966.549051
30.828845,500,2971.80752
35.204776,500,2977.185379
40.273612,500,2983.384597
39.88647,500,2988.694005
44.560131,500,2994.045185
48.051313,500,2999.371528
42.301003,500,3005.552697
41.951213,500,3011.059525
45.243348,500,3016.57071
40.867301,500,3022.114477
55.057821,500,3028.058408
41.916592,500,3033.601665
42.485062,500,3039.526943
39.461783,500,3044.992946
39.167702,500,3051.269853
52.626316,500,3056.938211
44.389193,500,3062.630661
107.098095,500,3068.087597
40.776088,500,3074.441009
53.808088,500,3080.352058
45.369674,500,3086.156823
83.475529,500,3091.970707
48.012601,500,3098.247798
70.765766,500,3104.073527
53.869492,500,3109.827224
63.69121,500,3115.541512
48.060039,500,3121.126001
92.318989,500,3127.439513
60.428835,500,3133.100357
26.235311,500,3138.943809
6.347033,500,3144.342908
64.290678,500,3150.64193
41.531787,500,3156.528307
73.680395,500,3162.247784
64.137432,500,3167.959682
88.337335,500,3174.25899
13.719155,500,3179.750907
93.614315,500,3185.631004
45.773062,500,3191.433863
15.105372,500,3197.562072
39.159837,500,3203.036382
29.712823,500,3208.828028
39.673256,500,3214.723249
86.468951,500,3221.171982
46.4093,500,3226.95131
55.17132,500,3232.594976
22.965691,500,3238.060467
46.110438,500,3244.364605
36.763476,500,3250.005322
25.598502,500,3255.385159
55.885835,500,3261.103017
57.660283,500,3267.395753
8.47701,500,3272.759467
46.208439,500,3278.663835
65.161544,500,3284.53039
62.067383,500,3291.200583
101.406249,500,3296.977048
80.468195,500,3302.605438
82.967883,500,3308.466993
75.507721,500,3314.627359
67.605961,500,3320.681924
56.087107,500,3326.259661
71.198674,500,3331.646975
96.92308,500,3338.27578
69.644759,500,3344.359229
72.328567,500,3350.117612
68.727413,500,3355.949218
88.859938,500,3361.719172
75.872192,500,3368.064292
50.625466,500,3373.865661
33.381812,500,3379.126046
62.697754,500,3384.446607
82.811828,500,3390.807101
55.221678,500,3396.282612
105.912851,500,3401.769047
73.440183,500,3407.42293
60.847984,500,3413.913218
59.014918,500,3419.936056
130.252261,500,3425.567212
93.50163,500,3430.991997
80.550802,500,3437.276259
75.648859,500,3442.930191
88.007979,500,3448.586263
91.886273,500,3454.430774
67.986101,500,3460.750933
80.405695,500,3466.341104
137.469496,500,3471.974471
79.16741,500,3477.653676
